,Province_NL,Arrondissement_NL,Arrondissement_FR,Municipality,Province,Province_FR,Province_DE,C_NIS5,Commune_NL,Commune_FR,Commune_DE,StatistischeSector_code_Secteurstatistique,Sector_NL,Sector_FR,Sector_DE,C_NIS6
19129,Namen,Namen,Namur,Ohey,Namur,Namur,Namür,92097,Ohey,Ohey,Ohey,92097F20-,TAHIER-CENTRE,TAHIER-CENTRE,TAHIER-CENTRE,92097F
19130,Namen,Namen,Namur,Ohey,Namur,Namur,Namür,92097,Ohey,Ohey,Ohey,92097F29-,TAHIER-HABITATIONS DISPERSEES,TAHIER-HABITATIONS DISPERSEES,TAHIER-HABITATIONS DISPERSEES,92097F
19131,Namen,Namen,Namur,Ohey,Namur,Namur,Namür,92097,Ohey,Ohey,Ohey,92097F30-,LA BOUCHAILLE,LA BOUCHAILLE,LA BOUCHAILLE,92097F
19132,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101A00-,PROFONDEVILLE MEUSE,PROFONDEVILLE MEUSE,PROFONDEVILLE MEUSE,92101A
19133,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101A01-,HAUT,HAUT,HAUT,92101A
19134,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101A02-,LA HULLE,LA HULLE,LA HULLE,92101A
19135,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101A032,BOREUVILLE,BOREUVILLE,BOREUVILLE,92101A
19136,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101A041,BEAU VALLON,BEAU VALLON,BEAU VALLON,92101A
19137,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101A052,CHATEAU DE LA HULLE,CHATEAU DE LA HULLE,CHATEAU DE LA HULLE,92101A
19138,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101A063,DOUAIRE,DOUAIRE,DOUAIRE,92101A
19139,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101A091,LA HULLE - HABITATIONS DISP.,LA HULLE - HABITATIONS DISP.,LA HULLE - HABITATIONS DISP.,92101A
19140,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101A10-,BURNOT-CENTRE,BURNOT-CENTRE,BURNOT-CENTRE,92101A
19141,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101A19-,BURNOT-HABITATIONS DIPSERSEES,BURNOT-HABITATIONS DIPSERSEES,BURNOT-HABITATIONS DIPSERSEES,92101A
19142,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101B00-,LUSTIN-VILLAGE,LUSTIN-VILLAGE,LUSTIN-VILLAGE,92101B
19143,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101B012,FONDS DE NIMES,FONDS DE NIMES,FONDS DE NIMES,92101B
19144,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101B091,LUSTIN-HABITATIONS DISPERSEES,LUSTIN-HABITATIONS DISPERSEES,LUSTIN-HABITATIONS DISPERSEES,92101B
19145,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101B10-,LUSTIN-GARE,LUSTIN-GARE,LUSTIN-GARE,92101B
19146,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101B112,FONDS DELVAUX,FONDS DELVAUX,FONDS DELVAUX,92101B
19147,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101B123,SAINT-THOMAS,SAINT-THOMAS,SAINT-THOMAS,92101B
19148,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101B191,BOIS DE NIMES,BOIS DE NIMES,BOIS DE NIMES,92101B
19149,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101B21-,FONDS DE LUSTIN,FONDS DE LUSTIN,FONDS DE LUSTIN,92101B
19150,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101B291,TAILFER,TAILFER,TAILFER,92101B
19151,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101B312,ROCHERS DE FRESNES,ROCHERS DE FRESNES,ROCHERS DE FRESNES,92101B
19152,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101C000,RIVIERE-CENTRE,RIVIERE-CENTRE,RIVIERE-CENTRE,92101C
19153,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101C012,LE BOIS LAITERIE,LE BOIS LAITERIE,LE BOIS LAITERIE,92101C
19154,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101C08-,GRAND ILE,GRAND ILE,GRAND ILE,92101C
19155,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101C091,LES BATIS - LES AUJES,LES BATIS - LES AUJES,LES BATIS - LES AUJES,92101C
19156,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101D000,ARBRE-CENTRE,ARBRE-CENTRE,ARBRE-CENTRE,92101D
19157,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101D090,ARBRE CAMPAGNE - BOIS CASTAGNE,ARBRE CAMPAGNE - BOIS CASTAGNE,ARBRE CAMPAGNE - BOIS CASTAGNE,92101D
19158,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101D10-,BESINNE-CENTRE,BESINNE-CENTRE,BESINNE-CENTRE,92101D
19159,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101D19-,BESINNE-HABITATIONS DISPERSEES,BESINNE-HABITATIONS DISPERSEES,BESINNE-HABITATIONS DISPERSEES,92101D
19160,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101D29-,NEFFE - MONTIGNY,NEFFE - MONTIGNY,NEFFE - MONTIGNY,92101D
19161,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101E001,LESVE - EGLISE,LESVE - EGLISE,LESVE - EGLISE,92101E
19162,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101E012,LESVE-CENTRE,LESVE-CENTRE,LESVE-CENTRE,92101E
19163,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101E023,BOIS DE GRAUX,BOIS DE GRAUX,BOIS DE GRAUX,92101E
19164,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101E032,LES HAYETTES,LES HAYETTES,LES HAYETTES,92101E
19165,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101E08-,LES FONDS - LA LEVEE,LES FONDS - LA LEVEE,LES FONDS - LA LEVEE,92101E
19166,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101E091,LA BOUVERIE - LES MADELEINES,LA BOUVERIE - LES MADELEINES,LA BOUVERIE - LES MADELEINES,92101E
19167,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101E10-,GILET-VILLE,GILET-VILLE,GILET-VILLE,92101E
19168,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101E19-,CHEVAUCHOIR - FOND DE VAU,CHEVAUCHOIR - FOND DE VAU,CHEVAUCHOIR - FOND DE VAU,92101E
19169,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101F00-,BOIS-DE-VILLERS-CENTRE,BOIS-DE-VILLERS-CENTRE,BOIS-DE-VILLERS-CENTRE,92101F
19170,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101F01-,EL COU - CORNE FRANCHE,EL COU - CORNE FRANCHE,EL COU - CORNE FRANCHE,92101F
19171,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101F02-,MAUSTA - BATI,MAUSTA - BATI,MAUSTA - BATI,92101F
19172,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101F03-,SIX-BRAS,SIX-BRAS,SIX-BRAS,92101F
19173,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101F042,CHENE A L'IMAGE,CHENE A L'IMAGE,CHENE A L'IMAGE,92101F
19174,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101F052,CHESTIA,CHESTIA,CHESTIA,92101F
19175,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101F081,AUX VIVIS,AUX VIVIS,AUX VIVIS,92101F
19176,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101F091,L'ANGE - FRECHAU - MEURETTE,L'ANGE - FRECHAU - MEURETTE,L'ANGE - FRECHAU - MEURETTE,92101F
19177,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101F183,STORDOIR - CHARLERIE,STORDOIR - CHARLERIE,STORDOIR - CHARLERIE,92101F
19178,Namen,Namen,Namur,Profondeville,Namur,Namur,Namür,92101,Profondeville,Profondeville,Profondeville,92101F192,HAUTE-CHARLERIE,HAUTE-CHARLERIE,HAUTE-CHARLERIE,92101F
19179,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114A00-,SOMBREFFE-CENTRE,SOMBREFFE-CENTRE,SOMBREFFE-CENTRE,92114A
19180,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114A01-,LA BUSE,LA BUSE,LA BUSE,92114A
19181,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114A02-,ELVEAU,ELVEAU,ELVEAU,92114A
19182,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114A030,SCOURMONT-OTTIAMONT-GIRONFONT.,SCOURMONT-OTTIAMONT-GIRONFONT.,SCOURMONT-OTTIAMONT-GIRONFONT.,92114A
19183,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114A090,SOMBREFFE - HABITATIONS DISP.,SOMBREFFE - HABITATIONS DISP.,SOMBREFFE - HABITATIONS DISP.,92114A
19184,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114A10-,BRUYERES-CENTRE,BRUYERES-CENTRE,BRUYERES-CENTRE,92114A
19185,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114A19-,BRUYERES - HABITATIONS DISP.,BRUYERES - HABITATIONS DISP.,BRUYERES - HABITATIONS DISP.,92114A
19186,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114A20-,ARDENELLE-CENTRE,ARDENELLE-CENTRE,ARDENELLE-CENTRE,92114A
19187,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114A29-,ARDENELLE - HABITATIONS DISP.,ARDENELLE - HABITATIONS DISP.,ARDENELLE - HABITATIONS DISP.,92114A
19188,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114B00-,TONGRINNE - VILLAGE,TONGRINNE - VILLAGE,TONGRINNE - VILLAGE,92114B
19189,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114B01-,TONGRENELLE,TONGRENELLE,TONGRENELLE,92114B
19190,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114B09-,QUART. NOBLE-PICHELIN-GR.BORNE,QUART. NOBLE-PICHELIN-GR.BORNE,QUART. NOBLE-PICHELIN-GR.BORNE,92114B
19191,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114B10-,DOCQ - HUMEREE,DOCQ - HUMEREE,DOCQ - HUMEREE,92114B
19192,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114B19-,POINT DU JOUR-CLE D'OR - RONCE,POINT DU JOUR-CLE D'OR - RONCE,POINT DU JOUR-CLE D'OR - RONCE,92114B
19193,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114C000,BOIGNEE-CENTRE,BOIGNEE-CENTRE,BOIGNEE-CENTRE,92114C
19194,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114C082,CROIX DE BOIS,CROIX DE BOIS,CROIX DE BOIS,92114C
19195,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114C091,BOIGNEE-HABITATIONS DISPERSEES,BOIGNEE-HABITATIONS DISPERSEES,BOIGNEE-HABITATIONS DISPERSEES,92114C
19196,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114C172,PARC INDUSTRIEL,PARC INDUSTRIEL,PARC INDUSTRIEL,92114C
19197,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114C193,ENCLAVE DE KEUMIEE,ENCLAVE DE KEUMIEE,ENCLAVE DE KEUMIEE,92114C
19198,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114D000,LIGNY-CENTRE,LIGNY-CENTRE,LIGNY-CENTRE,92114D
19199,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114D012,QUARTIER 1815,QUARTIER 1815,QUARTIER 1815,92114D
19200,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114D091,LIGNY-HABITATIONS DISPERSEES,LIGNY-HABITATIONS DISPERSEES,LIGNY-HABITATIONS DISPERSEES,92114D
19201,Namen,Namen,Namur,Sombreffe,Namur,Namur,Namür,92114,Sombreffe,Sombreffe,Sombreffe,92114D113,PLOMCO,PLOMCO,PLOMCO,92114D
19202,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A00-,AUVELAIS-CENTRE,AUVELAIS-CENTRE,AUVELAIS-CENTRE,92137A
19203,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A010,RADACHE - PONT-A-BIESMES,RADACHE - PONT-A-BIESMES,RADACHE - PONT-A-BIESMES,92137A
19204,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A020,PARC - STATION,PARC - STATION,PARC - STATION,92137A
19205,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A03-,AU VOISIN,AU VOISIN,AU VOISIN,92137A
19206,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A05-,LES TERMES - LA PECHERIE,LES TERMES - LA PECHERIE,LES TERMES - LA PECHERIE,92137A
19207,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A07-,USINES,USINES,USINES,92137A
19208,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A09-,SURMONT,SURMONT,SURMONT,92137A
19209,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A101,SEURIS - GRIPPELOTTE - CENTRE,SEURIS - GRIPPELOTTE - CENTRE,SEURIS - GRIPPELOTTE - CENTRE,92137A
19210,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A112,SEURIS - BRUYERE,SEURIS - BRUYERE,SEURIS - BRUYERE,92137A
19211,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A19-,GRIPPELOTTE-BRUYERE-HAB. DISP.,GRIPPELOTTE-BRUYERE-HAB. DISP.,GRIPPELOTTE-BRUYERE-HAB. DISP.,92137A
19212,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A20-,LE ROMINET,LE ROMINET,LE ROMINET,92137A
19213,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A21-,BOIS SAINTE-MARIE,BOIS SAINTE-MARIE,BOIS SAINTE-MARIE,92137A
19214,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A22-,LA SARTHE,LA SARTHE,LA SARTHE,92137A
19215,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A29-,LA LARRONNERIE,LA LARRONNERIE,LA LARRONNERIE,92137A
19216,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137A37-,LA VACHERIE,LA VACHERIE,LA VACHERIE,92137A
19217,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137B00-,ARSIMONT-CENTRE,ARSIMONT-CENTRE,ARSIMONT-CENTRE,92137B
19218,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137B01-,LE GAY - GRAND'ROUTE,LE GAY - GRAND'ROUTE,LE GAY - GRAND'ROUTE,92137B
19219,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137B020,HAUT BATY - CENTRE,HAUT BATY - CENTRE,HAUT BATY - CENTRE,92137B
19220,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137B032,L'HARZEE,L'HARZEE,L'HARZEE,92137B
19221,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137B08-,HAUT BATY - HABITATIONS DISP.,HAUT BATY - HABITATIONS DISP.,HAUT BATY - HABITATIONS DISP.,92137B
19222,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137B091,TRY DE FOSSES - LES FERMES,TRY DE FOSSES - LES FERMES,TRY DE FOSSES - LES FERMES,92137B
19223,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137C00-,FALISOLLE-CENTRE,FALISOLLE-CENTRE,FALISOLLE-CENTRE,92137C
19224,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137C010,LE BOSQUET - STE ANNE,LE BOSQUET - STE ANNE,LE BOSQUET - STE ANNE,92137C
19225,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137C02-,LE ROTON,LE ROTON,LE ROTON,92137C
19226,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137C030,LES PIERRERES,LES PIERRERES,LES PIERRERES,92137C
19227,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137C04-,ST ROCH,ST ROCH,ST ROCH,92137C
19228,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137C052,FALISOLLE - L'HARZEE,FALISOLLE - L'HARZEE,FALISOLLE - L'HARZEE,92137C
19229,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137C081,LA PATURE-LES BOIS - HAB.DISP.,LA PATURE-LES BOIS - HAB.DISP.,LA PATURE-LES BOIS - HAB.DISP.,92137C
19230,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137C090,BOIS DU LOUP - CLAMINFORGE,BOIS DU LOUP - CLAMINFORGE,BOIS DU LOUP - CLAMINFORGE,92137C
19231,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D00-,TAMINES-CENTRE,TAMINES-CENTRE,TAMINES-CENTRE,92137D
19232,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D010,ACADEMIE,ACADEMIE,ACADEMIE,92137D
19233,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D020,FRANCAIS - ABATTOIR,FRANCAIS - ABATTOIR,FRANCAIS - ABATTOIR,92137D
19234,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D031,CAILLOUX - SOUPART,CAILLOUX - SOUPART,CAILLOUX - SOUPART,92137D
19235,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D072,PRE DES HAZ,PRE DES HAZ,PRE DES HAZ,92137D
19236,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D091,EMBARSINS,EMBARSINS,EMBARSINS,92137D
19237,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D101,LES ALLOUX - SAINTE BARBE,LES ALLOUX - SAINTE BARBE,LES ALLOUX - SAINTE BARBE,92137D
19238,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D11-,LA PRAILLE,LA PRAILLE,LA PRAILLE,92137D
19239,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D122,VAL DE SAMBRE,VAL DE SAMBRE,VAL DE SAMBRE,92137D
19240,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D19-,ALLOUX-STE EUGENIE - HAB.DISP.,ALLOUX-STE EUGENIE - HAB.DISP.,ALLOUX-STE EUGENIE - HAB.DISP.,92137D
19241,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137D202,LES BACHERES,LES BACHERES,LES BACHERES,92137D
19242,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137E00-,GORLI,GORLI,GORLI,92137E
19243,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137E01-,MALONNE,MALONNE,MALONNE,92137E
19244,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137E08-,LE FORIET,LE FORIET,LE FORIET,92137E
19245,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137E09-,SAMBRE RIVE,SAMBRE RIVE,SAMBRE RIVE,92137E
19246,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137F00-,VELAINE-CENTRE,VELAINE-CENTRE,VELAINE-CENTRE,92137F
19247,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137F011,LA DUVE,LA DUVE,LA DUVE,92137F
19248,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137F02-,LE CULOT DU BOIS,LE CULOT DU BOIS,LE CULOT DU BOIS,92137F
19249,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137F032,LES GOLETTES,LES GOLETTES,LES GOLETTES,92137F
19250,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137F042,LE PRAHY,LE PRAHY,LE PRAHY,92137F
19251,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137F081,LA CAMPAGNE DU BUISSON,LA CAMPAGNE DU BUISSON,LA CAMPAGNE DU BUISSON,92137F
19252,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137F091,FAROT-TROU D'AMOT-POUDRIERE,FAROT-TROU D'AMOT-POUDRIERE,FAROT-TROU D'AMOT-POUDRIERE,92137F
19253,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137F182,GRAND VAU,GRAND VAU,GRAND VAU,92137F
19254,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137G00-,KEUMIEE-CENTRE,KEUMIEE-CENTRE,KEUMIEE-CENTRE,92137G
19255,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137G012,CORTONOI,CORTONOI,CORTONOI,92137G
19256,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137G091,KEUMIEE-HABITATIONS DISPERSEES,KEUMIEE-HABITATIONS DISPERSEES,KEUMIEE-HABITATIONS DISPERSEES,92137G
19257,Namen,Namen,Namur,Sambreville,Namur,Namur,Namür,92137,Sambreville,Sambreville,Sambreville,92137G191,QUIRINI (ENCLAVE KEUMIEE),QUIRINI (ENCLAVE KEUMIEE),QUIRINI (ENCLAVE KEUMIEE),92137G
19258,Namen,Namen,Namur,Fernelmont,Namur,Namur,Namür,92138,Fernelmont,Fernelmont,Fernelmont,92138A00-,FORVILLE-CENTRE,FORVILLE-CENTRE,FORVILLE-CENTRE,92138A
19259,Namen,Namen,Namur,Fernelmont,Namur,Namur,Namür,92138,Fernelmont,Fernelmont,Fernelmont,92138A09-,BOIS BAULETTE,BOIS BAULETTE,BOIS BAULETTE,92138A
19260,Namen,Namen,Namur,Fernelmont,Namur,Namur,Namür,92138,Fernelmont,Fernelmont,Fernelmont,92138A10-,SERESSIA-CENTRE,SERESSIA-CENTRE,SERESSIA-CENTRE,92138A
